tweet_id,tweet_username,tweet_text,id
911375224217759745,valeriosobral,"Pois é mentir para o povo o que Lula e o PT vêm fazendo desavergonhadamente na tentativa de antecipar a campanha... http:// fb.me/6uOPCHTt8""",
911375043673956352,veracirelli,Tribunal nega a Okamotto anulação do processo que condenou Lula - ISTOÉ Independente http:// istoe.com.br/tribunal-nega- a-okamotto-anulacao-do-processo-que-condenou-lula/#.WcWfv_ni1Gw.twitter …,
911374948366782464,drphl,Parece que a imprensinha vez bem o seu papel: queimar o Gilmar Mendes!!! Se esquecem que graças a ele Lula não assumiu o ministério!,
911374898777518080,helleng54,Os documentos da PGR que mostram que Lula foi condenado sem provas por Moro https:// falandoverdades.com.br/2017/09/22/vid eo-mostra-como-pgr-mostra-que-lula-foi-condenado-sem-provas-por-moro/#.WcWfnzjxfKs.twitter …,
911374818666303488,helleng54,"Por delatar Lula sem apresentar provas, Léo Pinheiro da OAS ficará em cela especial em Curitiba https:// falandoverdades.com.br/2017/09/22/por -delatar-lula-sem-apresentar-provas-leo-pinheiro-da-oas-ficara-em-cela-especial-em-curitiba/#.WcWfilNnrD0.twitter …",
911374814119698432,caranovanocongr,@LulapeloBrasil @gleisi @diamantarusso @thatianap @cirofgomes @PMDB @PSDB @PP @PDT @DEM @PSB @PSC @PR @SenadoFederal @CamaraDeputados pic.twitter.com/qef48whTS1,
911374666580754432,helleng54,Até jornalista antipetista diz que Palloci mentiu para agradar Moro e incriminar Lula https:// falandoverdades.com.br/2017/09/21/ate -jornalista-antipetista-diz-que-palloci-mentiu-para-agradar-moro-e-incriminar-lula/#.WcWfZ5q9rpM.twitter …,
911374427488751616,dumicheletto,Inspirado em fatos reais sobre a Lava Jato até a condução coercitiva do ex-presidente Lula https:// eduardomicheletto.wordpress.com/2017/09/22/pol icia-federal-a-lei-e-para-todos-retrata-drama-politico-vivido-no-brasil/ … pic.twitter.com/OZceDVQTFv,
911374110625861633,_sammymartins,"hj comi lula , n gostei mt n",
911373719313973249,RoseliFMartins1,"A folha é ridícula, Lula é disparado o preferido pra 2018.",
911373369953669122,Marcos_msv,Lula fala porque será que já está como medo,
911372959222202371,MAjimura,"Quem é ela ? PC do B, TA brincando ?, BRASILEIROS NAO SAO MARIONETES, ISSO FOI NA ÉPOCA DO LULA BANDIDO https:// twitter.com/GauchaZH/statu s/911372040036163586 …",
911372894722252800,ClaudiaBorin,"Retweeted Rui Rapina ( @adrianohidalgo ): Em breve, direto do centro espírita: ' Lula negocia delação premiada e... http:// fb.me/8J1jSFcJt",
911371972344516608,AleGBruno,"Lula nao tem nem fato, nem evidência alguma a seu favor. Há muitos contra. Porém, você o defende.",
911371240983719936,MAjimura,"Sera q bateu bateu o desespero, TOMARA !",
911370954617622528,esteroliveirasp,Lula em caravana no Sul. Não vai ter churrasco não! Vai ter omelete na cabeça de tanta ovada que ele vai levar.,
911370939799089152,VViolin,Defesa de Lula perde tentativa de anular julgamento por frase de Moro http:// fb.me/9bB4HsjRJ,
911370458943098881,tltsan,Tribunal nega anulação da sentença que condenou Lula http:// fb.me/xqbqavWA,
